2019-08-06 17:56:48 101 8.35376844283 4.15890107286
2019-08-06 17:56:58 102 5.98494888914 5.20301729585
2019-08-06 17:57:08 103 1.03960188873 2.66076055742
2019-08-06 17:57:18 104 5.73583736421 7.16671763055
2019-08-06 17:57:28 105 4.17349346326 0.905650267029
2019-08-06 17:57:38 106 1.22773674086 5.2181068419
2019-08-06 17:57:48 107 8.00328113684 6.7749926102
2019-08-06 17:57:58 108 2.90199999877 9.18803644236
2019-08-06 17:58:08 109 5.79742983797 2.36922594712
2019-08-06 17:58:18 110 2.16913884599 8.39072982814
2019-08-06 17:58:28 111 8.73862441348 7.11486058152
2019-08-06 17:58:38 112 3.7604391915 7.6186600999
2019-08-06 17:58:48 113 6.47792018847 5.08778727086
2019-08-06 17:58:58 114 0.678967855774 2.29052321634
2019-08-06 17:59:08 115 7.75775658754 5.61819814002
2019-08-06 17:59:18 116 9.52973445787 1.32371976822
2019-08-06 17:59:28 117 1.26724040149 7.35632147785
2019-08-06 17:59:38 118 0.726761355177 3.3271687111
2019-08-06 17:59:48 119 2.54568429569 2.45999306983
2019-08-06 17:59:58 120 8.80696400497 0.830481518853
2019-08-06 18:00:08 121 5.02875561707 2.58466822472
2019-08-06 18:00:18 122 7.95686257055 3.95704532604
2019-08-06 18:00:28 123 5.47353199119 3.23958970042
2019-08-06 18:00:38 124 0.441156870544 6.35402650053
2019-08-06 18:00:48 125 6.98017895829 9.52725887372
2019-08-06 18:00:58 126 8.25600582077 9.67336038624
2019-08-06 18:01:08 127 9.36440921024 1.59089673359
2019-08-06 18:01:18 128 3.14607264792 1.79249186168
2019-08-06 18:01:28 129 4.51486823677 2.86474636999
2019-08-06 18:01:38 130 6.44157500247 1.82510589156
2019-08-06 18:01:48 131 0.373601428689 0.295437684133
2019-08-06 18:01:58 132 4.46645881406 4.17169030314
2019-08-06 18:02:08 133 7.58143483506 6.0429478307
2019-08-06 18:02:18 134 6.97227894405 2.06496850899
2019-08-06 18:02:28 135 9.39689175853 8.72464668865
2019-08-06 18:02:38 136 4.11516773344 4.43266213524
2019-08-06 18:02:48 137 2.24290426973 0.581008417891
2019-08-06 18:02:58 138 1.48195923078 2.92122138903
2019-08-06 18:03:08 139 3.47019076284 6.19503075073
2019-08-06 18:03:18 140 0.859401344163 7.93835512515
2019-08-06 18:03:28 141 7.24478565388 3.07560247021
2019-08-06 18:03:38 142 9.64241730797 2.23921705421
2019-08-06 18:03:48 143 6.21049438455 1.79325554347
2019-08-06 18:03:58 144 2.29589411315 3.01768426825
2019-08-06 18:04:08 145 3.85632031061 9.13269190316
2019-08-06 18:04:18 146 7.6441215945 9.56847496268
2019-08-06 18:04:28 147 2.88000368858 9.63699112173
2019-08-06 18:04:38 148 8.59534854494 8.04795732975
2019-08-06 18:04:48 149 3.81672529472 2.79665860462
2019-08-06 18:04:58 150 9.28681295912 5.53161696491
2019-08-06 18:05:08 151 8.40587333227 7.97162938353
2019-08-06 18:05:18 152 5.62244862035 7.63010612063
2019-08-06 18:05:28 153 0.826263885745 9.58442010692
2019-08-06 18:05:38 154 1.03712711166 6.94844658252
